@relation proteina_completatreinamento-weka.filters.unsupervised.attribute.Normalize-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute X numeric
@attribute Z numeric
@attribute A1 numeric
@attribute B1 numeric
@attribute C1 numeric
@attribute D1 numeric
@attribute E1 numeric
@attribute F1 numeric
@attribute G1 numeric
@attribute H1 numeric
@attribute I1 numeric
@attribute J1 numeric
@attribute L1 numeric
@attribute M1 numeric
@attribute N1 numeric
@attribute O1 numeric
@attribute P1 numeric
@attribute Q1 numeric
@attribute R1 numeric
@attribute S1 numeric
@attribute T1 numeric
@attribute U1 numeric
@attribute V1 numeric
@attribute X1 numeric
@attribute Z1 numeric
@attribute A2 numeric
@attribute B2 numeric
@attribute C2 numeric
@attribute D2 numeric
@attribute E2 numeric
@attribute F2 numeric
@attribute G2 numeric
@attribute H2 numeric
@attribute I2 numeric
@attribute J2 numeric
@attribute L2 numeric
@attribute M2 numeric
@attribute N2 numeric
@attribute O2 numeric
@attribute P2 numeric
@attribute Q2 numeric
@attribute R2 numeric
@attribute S2 numeric
@attribute T2 numeric
@attribute U2 numeric
@attribute V2 numeric
@attribute X2 numeric
@attribute Z2 numeric
@attribute A3 numeric
@attribute B3 numeric
@attribute C3 numeric
@attribute D3 numeric
@attribute E3 numeric
@attribute F3 numeric
@attribute G3 numeric
@attribute H3 numeric
@attribute I3 numeric
@attribute J3 numeric
@attribute L3 numeric
@attribute M3 numeric
@attribute N3 numeric
@attribute O3 numeric
@attribute P3 numeric
@attribute Q3 numeric
@attribute R3 numeric
@attribute S3 numeric
@attribute T3 numeric
@attribute U3 numeric
@attribute V3 numeric
@attribute X3 numeric
@attribute Z3 numeric
@attribute A4 numeric
@attribute B4 numeric
@attribute C4 numeric
@attribute D4 numeric
@attribute E4 numeric
@attribute F4 numeric
@attribute G4 numeric
@attribute H4 numeric
@attribute I4 numeric
@attribute J4 numeric
@attribute L4 numeric
@attribute M4 numeric
@attribute N4 numeric
@attribute O4 numeric
@attribute P4 numeric
@attribute Q4 numeric
@attribute R4 numeric
@attribute S4 numeric
@attribute T4 numeric
@attribute U4 numeric
@attribute V4 numeric
@attribute X4 numeric
@attribute Z4 numeric
@attribute A5 numeric
@attribute B5 numeric
@attribute C5 numeric
@attribute D5 numeric
@attribute E5 numeric
@attribute F5 numeric
@attribute G5 numeric
@attribute H5 numeric
@attribute I5 numeric
@attribute J5 numeric
@attribute L5 numeric
@attribute class {1,2,3,4,5}

@data
0.316872,0.038298,0.408046,0.218085,0.259615,0.311189,0.144487,0.277487,0.208122,0.382775,0.325301,0.412587,0.402597,0.262774,0.254054,0.335329,0.206573,0.544304,0.25,0.369369,0.46027,0.413158,0.533333,0.360544,0.541096,0.306452,0.517341,0.019685,0.622478,0.582888,0.845703,1,0.049689,0.609023,0.674107,0.741007,0.986486,0.004545,0.411585,0.516667,0.590296,0.803922,0.405109,0.515021,0.474432,0.484241,0.346626,0.626866,0.005208,0.434375,0.424342,0.489933,0.960784,0.049689,0.609023,0.556863,0.547273,0.988372,0.019685,0.556196,0.713974,0.804688,1,0.479212,0.447368,0.482759,0.436261,0.486486,0.397222,0.050794,0.522042,0.683983,0.74187,1,0.031373,0.364238,0.518519,0.628713,0.982659,0.002062,0.512476,0.686099,0.884837,0.986813,0.284543,0.289474,0.483607,0.171429,0.225564,0.382488,0.175676,0.329522,0.50207,0.932029,0.967,0.012931,0.130388,0.546709,0.733264,0.852,0.019231,0.403259,0.541528,0.522267,1,0.418251,0.64455,0.482759,0.470437,0.371069,0.471471,0.07619,0.666667,0.782178,0.690962,1,0.02623,0.329435,0.460772,0.603226,0.948936,0.002062,0.512476,0.686099,0.884837,0.986813,3
0.386831,0,0.45977,0.5,0.067308,0.251748,0.08365,0.267016,0.218274,0.832536,0.518072,0.202797,0.331169,0.160584,0.156757,0.389222,0.201878,0.455696,0,0.063063,0.16042,0.415789,0.411494,0.537415,0.489726,0.365591,0.456647,0.023622,0.631124,0.532977,0.662109,0.568862,0.037267,0.501253,0.700893,0.827338,0.968468,0.154545,0.487805,0.530556,0.695418,1,0.470803,0.51073,0.431818,0.47851,0.263804,0.543284,0.177083,0.475,0.430921,0.597315,1,0.037267,0.501253,0.501961,0.618182,0.972868,0.023622,0.631124,0.668122,0.675781,0.568862,0.5186,0.628947,0.257294,0.813031,0.219595,0.447222,0.063492,0.49652,0.58658,0.697154,0.983213,0.023529,0.519868,0.514161,0.678218,1,0.160825,0.301344,0.689088,0.65643,0.778022,0.381733,0.349415,0.338407,0,0.43609,0.470046,0.294179,0.505198,0.690476,0.873326,0.935,0.03125,0.171336,0.407643,0.773013,0.978,0.057692,0.254582,0.395349,0.3583,1,0.414449,0.850711,0.257294,0.709512,0.18239,0.504505,0.057143,0.509158,0.633663,0.731778,0.962162,0.019672,0.452242,0.470735,0.587097,1,0.160825,0.301344,0.689088,0.65643,0.778022,3
0.378601,0.089362,0.287356,0.319149,0.413462,0.286713,0.095057,0.073298,0.126904,0.69378,0.216867,0.125874,0.324675,0.182482,0.421622,0.383234,0.267606,0.696203,0.066667,0.189189,0.376312,0.305263,0.491954,0.561224,0.34589,0.370968,0.676301,0.023622,0.553314,0.488414,0.847656,0.976048,0.006211,0.426065,0.620536,0.702638,0.968468,0.054545,0.734756,0.65,0.576819,1,0.547445,0.549356,0.321023,0.575931,0.380368,0.462687,0.0625,0.728125,0.618421,0.543624,1,0.006211,0.418546,0.447059,0.432727,0.972868,0.023622,0.553314,0.753275,0.839844,0.976048,0.49453,0.594737,0.419098,0.645892,0.297297,0.402778,0.006349,0.394432,0.417749,0.599593,0.990408,0.05098,0.559603,0.592593,0.549505,1,0.010309,0.49904,0.831091,0.90595,0.975824,0.510539,0.233918,0.302108,0.2,0.586466,0.262673,0.055094,0.191268,0.572464,0.821833,0.982,0.015086,0.247845,0.511677,0.664226,0.887,0.028846,0.384929,0.563123,0.526316,1,0.431559,0.684834,0.419098,0.59383,0.213836,0.48048,0.009524,0.399267,0.564356,0.498542,0.978378,0.042623,0.489279,0.501868,0.609677,1,0.010309,0.49904,0.831091,0.90595,0.975824,3
0.148148,0.051064,0.477011,0.441489,0.576923,0.332168,0.269962,0.434555,0.543147,0.172249,0.144578,0.167832,0,0.175182,0.259459,0.215569,0.28169,0.601266,0,0.324324,0.07946,0.605263,0.36092,0.367347,0.390411,0.451613,0.372832,0.322835,0.524496,0.524064,0.744141,0.784431,0.031056,0.45614,0.647321,0.645084,1,0.209091,0.335366,0.497222,0.641509,0.921569,0.390511,0.296137,0.775568,0.34957,0.56135,0.379104,0.239583,0.653125,0.391447,0.674497,0.921569,0.031056,0.278195,0.568627,0.350909,1,0.137795,0.559078,0.641921,0.744141,0.784431,0.420131,0.186842,0.737401,0.107649,0.77027,0.455556,0.031746,0.394432,0.65368,0.589431,1,0.184314,0.357616,0.396514,0.933168,0.930636,0.070103,0.47025,0.64574,0.631478,0.920879,0.167447,0.453216,0.470726,0,0.180451,0.442396,0.222453,0.247401,0.283644,0.319258,0.345,0.08944,0.154095,0.47983,0.660042,0.81,0.105769,0.297352,0.80897,0.831984,1,0.252852,0.620853,0.737401,0.179949,0.45283,0.687688,0.047619,0.399267,0.747525,0.539359,1,0.154098,0.384016,0.412204,0.725806,0.948936,0.070103,0.47025,0.64574,0.631478,0.920879,2
0.522634,0,0.321839,0.452128,0.269231,0.146853,0.106464,0.146597,1,0.133971,0.337349,0.097902,0.090909,0.306569,0,0.419162,0.197183,0.71519,0,0.504505,0.05997,0.671053,0.468966,0.119048,0.226027,0.295699,0.442197,0.051181,0.651297,0.483066,0.705078,0.491018,0.167702,0.483709,0.761161,0.892086,1,0.309091,0.341463,0.455556,0.58221,0.633987,0.20438,0.446352,0.727273,0.404011,0.294479,0.337313,0.28125,0.325,0.526316,0.620805,1,0.301242,0.483709,0.364706,0.309091,0.945736,0.051181,0.651297,0.622271,0.732422,0.832335,0.4814,0.244737,0.750663,0.263456,0.648649,0.513889,0.307937,0.480278,0.707792,0.611789,0.966427,0.05098,0.821192,0.869281,0.658416,0.676301,0.053608,0.291747,0.530643,0.685221,1,0.313817,0.494152,0.290398,0,0.428571,0.525346,0.248441,0.293139,0.364389,0.725026,0.775,0.045259,0.121767,0.508493,0.66318,0.901,0.125,0.258656,0.563123,0.751012,1,0.311787,0.537915,0.750663,0.154242,0.402516,0.642643,0.461905,0.534799,0.809406,0.504373,0.924324,0.042623,0.575049,0.559153,0.658065,0.761702,0.053608,0.291747,0.530643,0.685221,1,2
0.308642,0.319149,0.597701,0.702128,0.451923,0.097902,0.072243,0.298429,0.28934,0.315789,0.108434,0.265734,0.551948,0.277372,0.048649,0.053892,0.131455,0.537975,0.316667,0.171171,0.112444,0.626316,0.202299,0.571429,0.537671,0.629032,0.303468,0.220472,0.84438,0.713012,0.869141,1,0.021739,0.533835,0.558036,0.719424,0.873874,0.077273,0.371951,0.341667,0.415094,0.875817,0.551095,0.296137,0.650568,0.295129,0.659509,0.59403,0.088542,0.35625,0.144737,0.271812,0.875817,0.021739,0.581454,0.507843,0.536364,0.744186,0.220472,0.789625,0.873362,0.869141,1,0.277899,0.831579,0.328912,0.586402,0.195946,0.475,0.022222,0.364269,0.601732,0.78252,0.841727,0.105882,0.453642,0.494553,0.539604,0.947977,0.035052,0.203455,0.674141,0.846449,1,0.187354,0.261696,0.601874,0,0.285714,0.437788,0.637214,0.66736,0.702899,0.738414,0.887,0.020474,0.153017,0.250531,0.3159,0.528,0.076923,0.443992,0.519934,0.682186,1,0.414449,0.78673,0.328912,0.717224,0.201258,0.486486,0.033333,0.384615,0.502475,0.556851,0.643243,0.088525,0.532164,0.58655,0.633871,0.961702,0.035052,0.203455,0.674141,0.846449,1,2
0.238683,0.051064,0.333333,0.494681,0.557692,0.244755,0.087452,0.062827,0.294416,0.277512,0.277108,0.160839,0.376623,0.167883,0.567568,0.347305,0.380282,0.664557,0.2,0.108108,0.082459,0.581579,0.422989,0.302721,0.736301,0.373656,0.358382,0.086614,0.440922,0.524064,0.824219,1,0.031056,0.503759,0.671875,0.717026,0.945946,0.359091,0.429878,0.469444,0.533693,0.849673,0.237226,0.51073,0.616477,0.438395,0.288344,0.859701,0.411458,0.415625,0.358553,0.302013,0.849673,0.031056,0.503759,0.590196,0.534545,0.953488,0.086614,0.541787,0.641921,0.824219,1,0.455142,0.444737,0.625995,0.29745,0.668919,0.475,0.473016,0.545244,0.651515,0.699187,0.971223,0.043137,0.18543,0.45098,0.596535,0.867052,0.043299,0.525912,0.698057,0.779271,1,0.367681,0.22076,0.455504,0.342857,0.443609,0.271889,0.048857,0.109148,0.301242,0.718847,0.779,0.451509,0.476293,0.653928,0.680962,0.907,0.105769,0.360489,0.589701,0.769231,1,0.393536,0.547393,0.625995,0.380463,0.490566,0.495495,0.047619,0.553114,0.688119,0.629738,0.935135,0.111475,0.216374,0.384807,0.620968,0.902128,0.043299,0.525912,0.698057,0.779271,1,2
0.440329,0,0.511494,0.473404,0.346154,0.248252,0,0.094241,0.543147,0.258373,0.216867,0.377622,0,0.131387,0,0,0.920188,0.449367,0.3,0.486486,0.037481,0.573684,0.581609,0.081633,0.996575,0.225806,0.254335,0.275591,0.610951,0.641711,0.697266,1,0.10559,0.636591,0.5,0.817746,0.918919,0.072727,0.152439,0.283333,0.560647,0.764706,0.153285,0.61588,0.539773,0.455587,0.251534,0.886567,0.083333,0.075,0.138158,0.45302,0.764706,0.10559,0.636591,0.405882,0.512727,0.930233,0.275591,0.610951,0.786026,0.697266,1,0.757112,0.218421,0.469496,0.674221,0.672297,0.322222,0.107937,0.63109,0.52381,0.806911,0.956835,0.345098,0.317881,0.538126,0.44802,1,0.03299,0.103647,0.64574,0.43762,0.843956,0.313817,0.627193,0.185012,0,0.270677,0.668203,0.427235,0.463617,0.536232,0.606591,0.661,0.038793,0.134698,0.322718,0.841004,0.982,0.163462,0.285132,0.373754,0.578947,1,0.524715,0.523697,0.469496,0.601542,0.417191,0.435435,0.161905,0.772894,0.59901,0.784257,0.902703,0.288525,0.222222,0.3599,0.485484,1,0.03299,0.103647,0.64574,0.43762,0.843956,2
0.242798,0.582979,0.448276,0.31383,0.192308,0.342657,0.076046,0.104712,0.19797,0.282297,0,0.412587,0.383117,0.430657,0.210811,0.353293,0.276995,0.246835,0,0.351351,0.029985,0.510526,0.496552,0.289116,0.510274,0.104839,0.589595,0.30315,0.345821,0.213904,0.527344,1,0.114907,1,0.816964,0.81295,0.734234,0.081818,0.304878,0.330556,0.218329,0.745098,0.321168,0.525751,0.528409,0.805158,0.006135,0.567164,0.09375,0.471875,0.259868,0.486577,0.745098,0.114907,1,0.717647,0.572727,0.771318,0.30315,0.345821,0.262009,0.527344,1,0.514223,0.705263,0.270557,1,0.347973,0.363889,0.11746,0.243619,0.623377,0.52439,0.858513,0.07451,0.387417,0.342048,0.655941,0.884393,0.441237,0.456814,0.689088,0.888676,1,0,0.459064,0.632319,0,0,0.737327,0,0,0,0,0,0.232759,0.296336,0.416136,0.574268,0.745,0.182692,0.205703,0.697674,0.765182,1,0.686312,0.5,0.270557,0.537275,0.383648,0.24024,0.085714,0.304029,0.712871,0.664723,0.681081,0.190164,0.325536,0.307597,0.48871,0.914894,0.441237,0.456814,0.689088,0.888676,1,5
0,0.944681,0.321839,0.590426,0.269231,0.195804,0.106464,0.146597,0.142132,0,0,0.776224,0.538961,0.20438,0.448649,0.167665,0,0.177215,0.466667,0.504505,0.007496,0.731579,0.170115,0.486395,0.273973,0.451613,0.442197,0.106299,0.319885,0.397504,0.876953,1,0.338509,0.406015,0.310268,0.330935,0,0.245455,0.588415,0.552778,0.48248,0.27451,0.594891,0.169528,0.786932,0.157593,0.515337,0.420896,0.28125,0.578125,0.457237,0.167785,0.27451,0.338509,0.197995,0.6,0.343636,0.139535,0.106299,0.478386,0.4869,0.876953,1,0.045952,1,0.517241,0.101983,0.358108,0.633333,0.609524,0.37587,0.181818,0,0.134293,0.105882,0.069536,0.51634,0.668317,1,0.453608,0.50096,0.437967,0.426104,0.817582,0,0.244152,0.80445,0,0,0.525346,0,0,0,0,0,0.628233,0.628233,0.678344,0.871339,0.889,0.259615,0.281059,0.413621,0.502024,1,0.486692,0.528436,0.517241,0.596401,0.641509,0.171171,0.257143,0.575092,0.618812,0.437318,0.4,0.088525,0.105263,0.412204,0.866129,1,0.453608,0.50096,0.437967,0.426104,0.817582,5
0.329218,0.510638,0.45977,0.212766,0.769231,0.20979,0.380228,0,0.101523,0.287081,0,0.13986,0.25974,0.291971,0.216216,0.359281,0.187793,0.632911,0,0.18018,0.028486,0.265789,0.514943,0.578231,0.178082,0.330645,0.369942,0.468504,0.414986,0.581105,0.435547,0.640719,0.180124,0.521303,0.84375,0.755396,1,0.081818,0.314024,0.519444,0.463612,0.869281,0.562044,0.412017,0.491477,0.240688,0.389571,0.641791,0.09375,0.296875,0.417763,0.399329,0.869281,0.180124,0.471178,0.741176,0.527273,1,0.311024,0.414986,0.537118,0.435547,0.640719,0.442013,0.571053,0.543767,0.390935,0.496622,0.541667,0.184127,0.436195,0.731602,0.835366,1,0.07451,0.205298,0.577342,0.445545,0.884393,0.160825,0.428023,0.436472,0.420345,0.78022,0,0.526316,0.578454,0,0,0.562212,0,0,0,0,0,0.237069,0.344828,0.44586,0.606695,0.68,0.182692,0.211813,0.651163,0.797571,1,0.555133,0.419431,0.543767,0.239075,0.563941,0.306306,0.27619,0.465201,0.836634,0.650146,1,0.062295,0.177388,0.515567,0.541935,0.914894,0.160825,0.428023,0.436472,0.420345,0.78022,5
0.234568,0.72766,0.327586,0,0,0.398601,0,0.151832,0.57868,0.138756,0,0.202797,0.188312,0.211679,0.464865,0.341317,0.267606,0.544304,0,0.513514,0.005997,0.460526,0.448276,0.421769,0.695205,0.467742,0.289017,0.559055,0.331412,0.57041,0.808594,0.826347,0.347826,0.636591,0.462054,0.577938,0.486486,0.122727,0,0.272222,0.301887,1,0.529197,0.484979,0.417614,0.252149,0.45092,0.701493,0.140625,0.065625,0.125,0.033557,1,0.347826,0.636591,0.460784,0.48,0.55814,0.559055,0.331412,0.69869,0.808594,0.826347,0.492341,0.442105,0.535809,0.696884,0.469595,0.572222,0.355556,0.721578,0.880952,0.719512,0.930456,0.109804,0.082781,0.296296,0.29703,1,0.348454,0.40691,0.496263,0.349328,0.810989,0.300937,0,0.699063,0,0.443609,0,0.4158,0.445946,0.503106,0.559217,0.629,0,0,0,0,0,0.269231,0.234216,0.337209,0.716599,1,0.674905,0.277251,0.535809,0.092545,0.662474,0.177177,0.533333,0.809524,0.653465,0.825073,1,0.091803,0,0,0.398387,0.391489,0.348454,0.40691,0.496263,0.349328,0.810989,5
0.333333,0.076596,0.206897,0.287234,0.346154,0.346154,0.068441,0.188482,0.593909,0.344498,0.216867,0.377622,0.525974,0.262774,0.097297,0.377246,0.338028,0.170886,0.15,0.486486,0.11994,0.463158,0.671264,0.088435,0.623288,0.177419,0.254335,0.173228,0.461095,0.618538,0.728516,0.838323,0.021739,0.506266,0.529018,0.640288,1,0.113636,0.594512,0.894444,0.822102,0.705882,0.160584,0.660944,0.471591,0.30086,0.141104,0.671642,0.130208,0.921875,0.891447,0.627517,0.705882,0.021739,0.370927,0.429412,0.476364,1,0.173228,0.512968,0.5,0.710937,0.838323,0.509847,0.365789,0.570292,0.365439,0.550676,0.525,0.022222,0.406032,0.474026,0.510163,1,0.172549,0.354305,0.705882,0.574257,0.843931,0.051546,0.416507,0.720478,0.725528,0.920879,0.210773,0.065789,0.736534,0,0.270677,0.082949,0.130977,0.168399,0.914079,0.955716,0.973,0.621767,0.621767,0.622081,0.622385,0.613,0.076923,0.417515,0.483389,0.502024,1,0.498099,0.464455,0.570292,0.275064,0.457023,0.546547,0.033333,0.384615,0.542079,0.437318,1,0.144262,0.575049,0.633873,0.683871,0.885106,0.051546,0.416507,0.720478,0.725528,0.920879,1
0.679012,0.106383,0.362069,0.335106,0,0.486014,0.04943,0.068063,0.771574,0.301435,0.759036,0.090909,0.084416,0.094891,0.07027,0.45509,0.061033,0.158228,0,0.684685,0.071964,0.465789,0.731034,0,0.917808,0.112903,0.410405,0.094488,0.933718,0.602496,0.835937,0.922156,0.034161,0.39599,0.379464,0.450839,0.887387,0.336364,0.25,0.541667,0.765499,1,0.145985,0.680258,0.460227,0.492837,0.150307,0.868657,0.385417,0.3125,0.611842,0.708054,1,0.034161,0.428571,0.258824,0.332727,0.903101,0.094488,0.824207,0.737991,0.835937,0.922156,0.739606,0.031579,0.692308,0.203966,0.783784,0.238889,0.034921,0.396752,0.367965,0.522358,0.940048,0.294118,0.781457,0.481481,0.722772,1,0.179381,0.6238,0.693572,0.692898,0.971429,0.696721,0,0.303279,0,0.962406,0,0.039501,0.183992,0.590062,0.859938,0.987,0,0,0,0,0,0.115385,0.376782,0.289037,0.327935,1,0.581749,0.253555,0.692308,0.174807,0.540881,0.27027,0.052381,0.263736,0.264851,0.338192,0.864865,0.245902,0.658869,0.475716,0.845161,1,0.179381,0.6238,0.693572,0.692898,0.971429,1
0.526749,0.110638,0.591954,0.478723,0,0.314685,0.04943,0.198953,0.13198,0.368421,0.313253,0.181818,0.415584,0,0.275676,0.538922,0.239437,0.322785,0.216667,0.342342,0.070465,0.410526,0.685057,0.139456,0.623288,0.185484,0.49422,0.047244,0.576369,0.499109,0.830078,0.538922,0.074534,0.401003,0.390625,0.561151,0.941441,0.281818,0.490854,0.808333,1,1,0.156934,0.718884,0.400568,0.426934,0.156442,0.608955,0.322917,0.478125,0.759868,1,1,0.074534,0.401003,0.343137,0.370909,0.949612,0.047244,0.576369,0.611354,0.830078,0.538922,0.752735,0.342105,0.297082,0.691218,0.577703,0.208333,0.034921,0.401392,0.519481,0.615854,0.968825,0.145098,0.543046,0.54902,0.366337,1,0.154639,0.458733,0.895366,0.808061,0.887912,0.360656,0,0.639344,0,0.390977,0,0.546778,0.613306,0.836439,0.911432,0.962,0,0,0,0,0,0.115385,0.226069,0.295681,0.135628,1,0.690114,0.471564,0.297082,0.416452,0.412998,0.234234,0.052381,0.362637,0.497525,0.472303,0.92973,0.121311,0.493177,0.579078,0.820968,1,0.154639,0.458733,0.895366,0.808061,0.887912,1
0.514403,0,0.16092,0.515957,0.269231,0.241259,0.106464,0.434555,0.213198,0.464115,0.337349,0.097902,0.272727,0.50365,0.6,0.335329,0.197183,0.265823,0,0,0.061469,0.584211,0.425287,0.29932,0.606164,0.365591,0.390173,0.106299,0.360231,0.495544,0.712891,1,0.124224,0.686717,0.620536,0.565947,0.563063,0.054545,0.417683,0.591667,0.781671,0.72549,0.189781,0.525751,0.630682,0.355301,0.328221,0.623881,0.0625,0.403125,0.503289,0.728188,0.72549,0.124224,0.719298,0.545098,0.469091,0.624031,0.106299,0.478386,0.606987,0.712891,1,0.439825,0.415789,0.480106,0.373938,0.682432,0.311111,0.126984,0.473318,0.480519,0.648374,0.767386,0.215686,0.251656,0.699346,0.70297,1,0.024742,0.287908,0.479821,0.533589,0.848352,0.618267,0.121345,0.284543,0,0.639098,0.258065,0.086279,0.201663,0.431677,0.61483,0.736,0.838362,0.838362,0.855626,0.959205,0.944,0.125,0.535642,0.598007,0.840081,1,0.328897,0.758294,0.480106,0.367609,0.39413,0.465465,0.190476,0.677656,0.549505,0.478134,0.475676,0.180328,0.348928,0.601494,0.754839,1,0.024742,0.287908,0.479821,0.533589,0.848352,1
0.185185,0,0.327586,0.239362,0.432692,0.27972,0.087452,0.17801,0.923858,0.435407,0.409639,0.160839,0,0.328467,0.367568,0.341317,0.211268,0.28481,0.566667,0.405405,0.085457,0.739474,0.273563,0.319728,0.513699,0.577957,0.210983,0.03937,0.657061,0.625668,0.746094,0.934132,0.170807,0.774436,0.671875,0.757794,0.896396,0.095455,0.207317,0,0.369272,1,0.379562,0.298283,0.784091,0.323782,0.625767,0.423881,0.109375,0.1875,0.0625,0.40604,1,0.487578,0.774436,0.590196,0.587273,0.910853,0.03937,0.657061,0.668122,0.746094,0.934132,0.363239,0.123684,1,0.087819,0.807432,0.652778,0.355556,0.452436,0.380952,0.617886,0.944844,0.172549,0.023179,0.675381,0.836634,1,0.018557,0.46833,0.662182,0.660269,0.901099,0.545667,0.19883,0.295082,0.657143,0.518797,0.211982,0.046778,0.413721,0.528986,0.726056,0.932,0.257543,0.28125,0.373673,0.403766,0.852,0.096154,0.279022,0.589701,0.684211,1,0.18251,0.476303,1,0.097686,0.475891,0.897898,0.533333,0.490842,0.435644,0.51312,0.875676,0.072131,0.187135,0.473225,0.687097,1,0.018557,0.46833,0.662182,0.660269,0.901099,1
0.255144,0.076596,0.609195,0.18617,0.596154,0.185315,0.235741,0.371728,0.406091,0.421053,0.108434,0.370629,0.175325,0.321168,0.189189,0.161677,0.29108,0.170886,0.45,0.477477,0.122939,0.565789,0.388506,0.377551,0.729452,0.41129,0.323699,0.204724,0.832853,0.58467,0.771484,0.946108,0.021739,0.340852,0.571429,0.565947,0.918919,0.072727,0.365854,0.397222,0.687332,1,0.467153,0.304721,0.707386,0.39255,0.48773,0.522388,0.083333,0.35,0.358553,0.701342,1,0.021739,0.275689,0.44902,0.323636,0.930233,0.204724,0.832853,0.716157,0.738281,0.946108,0.420131,0.234211,0.721485,0.203966,0.628378,0.416667,0.022222,0.399072,0.515152,0.737805,0.956835,0.101961,0.486755,0.374728,0.148515,0.33526,0.03299,0.408829,0.784753,0.785029,0.98022,0.766979,0,0.233021,0,0.533835,0,0.202703,0.386694,0.559006,0.747683,0.929,0,0,0,0,0,0.076923,0.04888,0,0.674089,1,0.315589,0.559242,0.721485,0.241645,0.484277,0.537538,0.033333,0.274725,0.544554,0.530612,0.902703,0.111475,0.512671,0.510585,0.633871,1,0.03299,0.408829,0.784753,0.785029,0.98022,1
0.308642,0.059574,0.431034,0.505319,0.461538,0.426573,0.102662,0.141361,0.137056,0.392344,0.493976,0.286713,0.441558,0.19708,0.108108,0.203593,0.352113,0.170886,0.45,0.432432,0.173913,0.386842,0.627586,0.255102,0.486301,0.241935,0.49422,0.074803,0.308357,0.26025,0.777344,0.958084,0.015528,0.754386,0.703125,0.661871,1,0.113636,0.469512,0.622222,0.700809,0.908497,0.317518,0.613734,0.414773,0.518625,0.205521,0.585075,0.130208,0.60625,0.628289,0.583893,0.908497,0.015528,0.721805,0.645098,0.505455,1,0.074803,0.348703,0.334061,0.777344,0.958084,0.575492,0.397368,0.485411,0.453258,0.523649,0.452778,0.015873,0.589327,0.727273,0.715447,0.935252,0.05098,0.42053,0.333333,0.54703,1,0.051546,0.372361,0.692078,0.834933,0.969231,0.41452,0,0.58548,0,0.511278,0,0.183992,0.339917,0.626294,0.812564,0.959,0,0,0,0,0,0.057692,0.203666,0.5,0.516194,1,0.522814,0.511848,0.485411,0.33162,0.396226,0.474474,0.02381,0.732601,0.779703,0.653061,1,0.062295,0.368421,0.316314,0.498387,0.970213,0.051546,0.372361,0.692078,0.834933,0.969231,1
0.452675,0,0.224138,0.484043,0.375,0.248252,0.269962,0.303665,0.624365,0.588517,0.228916,0.090909,0.168831,0.233577,0.140541,0.233533,0.150235,0.329114,0.216667,0.171171,0.184408,0.489474,0.445977,0.391156,0.650685,0.451613,0.346821,0.122047,0.62536,0.55615,0.8125,0.964072,0.074534,0.716792,0.736607,0.769784,1,0.018182,0.262195,0.413889,0.557951,0.830065,0.361314,0.409871,0.650568,0.280802,0.539877,0.749254,0.020833,0.384375,0.378289,0.469799,0.915033,0.074534,0.571429,0.596078,0.610909,1,0.122047,0.62536,0.696507,0.748047,0.964072,0.380744,0.355263,0.681698,0.436261,0.425676,0.536111,0.07619,0.529002,0.560606,0.819106,1,0.047059,0.188742,0.43573,0.514851,0.965318,0.008247,0.516315,0.674141,0.765835,0.971429,0.844262,0,0.155738,0,0.789474,0,0.046778,0.256757,0.477226,0.742533,0.981,0,0,0,0,0,0.048077,0.230143,0.626246,0.700405,1,0.247148,0.680095,0.681698,0.503856,0.278826,0.648649,0.114286,0.611722,0.655941,0.784257,1,0.039344,0.309942,0.450809,0.608065,0.974468,0.008247,0.516315,0.674141,0.765835,0.971429,1
0.069959,0,0.097701,0.452128,0.326923,0.118881,0.064639,0.356021,0.604061,0.406699,0.204819,0.832168,0.11039,0.124088,0.643243,0.407186,0.319249,0.21519,0.566667,0.306306,0.041979,0.884211,0.17931,0.27551,0.513699,0.577957,0.179191,0.129921,0.570605,0.650624,0.892578,0.898204,0.046584,0.090226,0.450893,0.517986,1,0.454545,0.54878,0.513889,0.557951,0,0.288321,0.246781,0.923295,0.226361,0.53681,0.579104,0.078125,0.484375,0.355263,0.16443,0,0.152174,0.598997,0.529412,0.414545,1,0.129921,0.423631,0.68559,0.859375,0.898204,0.185996,0.402632,0.843501,0.087819,0.516892,0.686111,0.155556,0.554524,0.584416,0.587398,1,0.596078,0.450331,0.485839,0.405941,0.803468,0.030928,0.163148,0.557549,0.836852,0.962637,0.576112,0,0.423888,0,0.774436,0,0.175676,0.281705,0.509317,0.628218,0.949,0,0,0,0,0,0.153846,0.12831,0.481728,0.572874,1,0.060837,0.767773,0.843501,0.113111,0.356394,0.777778,0.233333,0.652015,0.626238,0.419825,1,0.498361,0.438596,0.56787,0.680645,0.855319,0.030928,0.163148,0.557549,0.836852,0.962637,1
