@relation proteina_completatreinamento-weka.filters.unsupervised.attribute.Normalize-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute X numeric
@attribute Z numeric
@attribute A1 numeric
@attribute B1 numeric
@attribute C1 numeric
@attribute D1 numeric
@attribute E1 numeric
@attribute F1 numeric
@attribute G1 numeric
@attribute H1 numeric
@attribute I1 numeric
@attribute J1 numeric
@attribute L1 numeric
@attribute M1 numeric
@attribute N1 numeric
@attribute O1 numeric
@attribute P1 numeric
@attribute Q1 numeric
@attribute R1 numeric
@attribute S1 numeric
@attribute T1 numeric
@attribute U1 numeric
@attribute V1 numeric
@attribute X1 numeric
@attribute Z1 numeric
@attribute A2 numeric
@attribute B2 numeric
@attribute C2 numeric
@attribute D2 numeric
@attribute E2 numeric
@attribute F2 numeric
@attribute G2 numeric
@attribute H2 numeric
@attribute I2 numeric
@attribute J2 numeric
@attribute L2 numeric
@attribute M2 numeric
@attribute N2 numeric
@attribute O2 numeric
@attribute P2 numeric
@attribute Q2 numeric
@attribute R2 numeric
@attribute S2 numeric
@attribute T2 numeric
@attribute U2 numeric
@attribute V2 numeric
@attribute X2 numeric
@attribute Z2 numeric
@attribute A3 numeric
@attribute B3 numeric
@attribute C3 numeric
@attribute D3 numeric
@attribute E3 numeric
@attribute F3 numeric
@attribute G3 numeric
@attribute H3 numeric
@attribute I3 numeric
@attribute J3 numeric
@attribute L3 numeric
@attribute M3 numeric
@attribute N3 numeric
@attribute O3 numeric
@attribute P3 numeric
@attribute Q3 numeric
@attribute R3 numeric
@attribute S3 numeric
@attribute T3 numeric
@attribute U3 numeric
@attribute V3 numeric
@attribute X3 numeric
@attribute Z3 numeric
@attribute A4 numeric
@attribute B4 numeric
@attribute C4 numeric
@attribute D4 numeric
@attribute E4 numeric
@attribute F4 numeric
@attribute G4 numeric
@attribute H4 numeric
@attribute I4 numeric
@attribute J4 numeric
@attribute L4 numeric
@attribute M4 numeric
@attribute N4 numeric
@attribute O4 numeric
@attribute P4 numeric
@attribute Q4 numeric
@attribute R4 numeric
@attribute S4 numeric
@attribute T4 numeric
@attribute U4 numeric
@attribute V4 numeric
@attribute X4 numeric
@attribute Z4 numeric
@attribute A5 numeric
@attribute B5 numeric
@attribute C5 numeric
@attribute D5 numeric
@attribute E5 numeric
@attribute F5 numeric
@attribute G5 numeric
@attribute H5 numeric
@attribute I5 numeric
@attribute J5 numeric
@attribute L5 numeric
@attribute class {1,2,3,4,5}

@data
0.135802,0.07234,0.097701,0.707447,0.317308,0,0,0.52356,0.593909,0.239234,0.39759,0.58042,0.214286,0.364964,0.632432,0.299401,0.314554,0.316456,0.283333,0,0.043478,0.994737,0.016092,0.37415,0.15411,0.610215,0.124277,0.062992,0.414986,0.515152,0.929687,0.898204,0.251553,0.170426,0.174107,0.01199,1,0.522727,0.588415,0.769444,0.660377,0.784314,0.270073,0.203863,0.994318,0.17192,0.521472,0.316418,0.598958,0.578125,0.713816,0.577181,0.784314,0.251553,0.170426,0.152941,0,1,0.062992,0.414986,0.631004,0.929687,0.898204,0.107221,0.563158,0.69496,0.130312,0.162162,0.861111,0.257143,0.157773,0.168831,0.123984,0,0.517647,0.711921,0.540305,0.586634,1,0.030928,0.095969,0.695067,0.84261,0.89011,0.741218,0,0.258782,0,0.766917,0,0.173597,0.31185,0.569358,0.754892,0.9,0,0,0,0,0,0.153846,0.05499,0.357143,0.447368,1,0.055133,0.909953,0.69496,0.192802,0.136268,0.966967,0.385714,0.208791,0.482673,0,1,0.380328,0.463938,0.515567,0.633871,0.92766,0.030928,0.095969,0.695067,0.84261,0.89011,1
0.485597,0,0.505747,0.93617,0.567308,0.307692,0,0.617801,0.299492,0.421053,0,0.412587,0,0,0.318919,0.173653,0.13615,0,0,0.261261,0.004498,0.794737,0.271264,0.255102,0.623288,0.650538,0.130058,0.110236,0.178674,0.388592,0.566406,0.473054,0.177019,0.43609,0.752232,0.83693,1,0.790909,0.722561,0.302778,0.506739,0.228758,0.248175,0.379828,0.778409,0.17765,0.567485,0.725373,0.90625,0.715625,0.838816,0.385906,0.228758,0.177019,0.43609,0.545098,0.625455,1,0.110236,0.178674,0.475983,0.566406,0.473054,0.514223,0.318421,0.400531,0.382436,0.591216,0.088889,0.180952,0.540603,0.664502,0.823171,1,0.341176,0,0,0.631188,0.317919,0.05567,0.023033,0.382661,0.153551,0.806593,0.723653,0.086257,0.208431,0.857143,0.684211,0.138249,0.122661,0.244283,0.395445,0.817714,0.971,0.665948,0.665948,0.686837,0.676778,0.647,0.269231,0.00611,0.453488,0.168016,1,0.313688,0.848341,0.400531,0.416452,0.303983,0.456456,0.271429,0.630037,0.759901,0.80758,1,0.285246,0.230019,0.479452,0.662903,0.497872,0.05567,0.023033,0.382661,0.153551,0.806593,1
0.041152,0.042553,0.224138,0.367021,0.192308,0.206294,0.110266,0.361257,0.248731,0.282297,0.46988,0.202797,0.448052,0.284672,0.52973,0.413174,0.366197,0.803797,0.483333,0.09009,0.106447,0.486842,0.34023,0.554422,0.366438,0.634409,0.468208,0.149606,0.685879,0.597148,0.757812,0.94012,0.024845,0.461153,0.511161,0.695444,1,0.081818,0.454268,0.466667,0.560647,0.745098,0.5,0.420601,0.528409,0.426934,0.641104,0.471642,0.09375,0.440625,0.355263,0.45302,0.745098,0.024845,0.411028,0.409804,0.483636,1,0.149606,0.714697,0.753275,0.777344,0.94012,0.299781,0.523684,0.583554,0.314448,0.175676,0.716667,0.025397,0.334107,0.452381,0.802846,0.834532,0.109804,0.486755,0.448802,0.462871,1,0.156701,0.664107,0.675635,0.737044,0.978022,0.241218,0.358187,0.471897,0.285714,0.37594,0.59447,0.040541,0.081081,0.34472,0.494336,0.539,0.136853,0.232759,0.645435,0.810669,0.961,0.086538,0.446029,0.697674,0.724696,1,0.275665,0.732227,0.583554,0.375321,0.253669,0.654655,0.038095,0.377289,0.566832,0.606414,1,0.062295,0.345029,0.381071,0.616129,0.876596,0.156701,0.664107,0.675635,0.737044,0.978022,4
0.238683,0,0.551724,0.101064,0.182692,0.202797,0,0.502618,0.583756,0.181818,0.228916,0.265734,0.376623,0.277372,0.621622,0.227545,0,0.727848,0.633333,0.342342,0.031484,0.747368,0.170115,0.465986,0.630137,0.521505,0.00578,0.224409,0.449568,0.613191,0.804688,1,0.47205,0.498747,0.363839,0.270983,0.567568,0.077273,0.237805,0.525,0.396226,0.751634,0.507299,0.266094,0.727273,0,0.481595,0.671642,0.088542,0.21875,0.358553,0.248322,0.751634,0.71118,0.641604,0.356863,0.230909,0.627907,0.224409,0.449568,0.751092,0.804688,1,0.28884,0.276316,0.771883,0.195467,0.537162,0.408333,0.666667,0.549884,0.642857,0.577236,1,0.223529,0.562914,0.494553,0.430693,0,0.035052,0.262956,0.415546,0.783109,0.958242,0.15808,0.47807,0.459016,0.571429,0.150376,0.631336,0.859667,0.859667,0.895445,0.930999,0.942,0.103448,0.165948,0.469214,0.664226,0.808,0.173077,0.395112,0.360465,0.265182,1,0.228137,0.623223,0.771883,0.167095,0.333333,0.648649,1,0.714286,0.735149,0.568513,1,0.121311,0.206628,0.635118,0.593548,0.838298,0.035052,0.262956,0.415546,0.783109,0.958242,4
0.283951,0,0.568966,0.164894,0.365385,0.426573,0.030418,0.120419,0.502538,0.220096,0.180723,0.321678,0.051948,0.167883,0.081081,0.640719,0.323944,0.772152,0.133333,0.477477,0.149925,0.457895,0.595402,0.210884,0.636986,0.290323,0.401734,0.145669,0.455331,0.456328,0.748047,0.952096,0.018634,0.646617,0.526786,0.690647,1,0.095455,0.384146,0.705556,0.598383,0.653595,0.288321,0.613734,0.4375,0.469914,0.276074,0.668657,0.067708,0.36875,0.713816,0.677852,0.901961,0.018634,0.646617,0.433333,0.445455,1,0.145669,0.455331,0.644105,0.748047,0.952096,0.761488,0.189474,0.482759,0.393768,0.5,0.347222,0.019048,0.598608,0.54329,0.699187,1,0.086275,0.215232,0.503268,0.569307,0.693642,0.026804,0.261036,0.629297,0.831094,0.982418,0.152225,0.915205,0.114754,0,0.233083,0.709677,0.119543,0.142412,0.173913,0.2276,0.26,0.040948,0.411638,0.656051,0.838912,0.992,0.067308,0.274949,0.430233,0.441296,1,0.541825,0.490521,0.482759,0.367609,0.324948,0.438438,0.028571,0.692308,0.621287,0.629738,1,0.072131,0.300195,0.529265,0.622581,0.774468,0.026804,0.261036,0.629297,0.831094,0.982418,4
0.304527,0.038298,0.413793,0.356383,0.269231,0.374126,0.053232,0.240838,0.258883,0.488038,0.253012,0.20979,0.253247,0.167883,0.351351,0.221557,0.361502,0.56962,0.15,0.333333,0.5997,0.447368,0.48046,0.394558,0.486301,0.336022,0.413295,0.015748,0.56196,0.43672,0.738281,0.988024,0,0.616541,0.732143,0.702638,1,0.031818,0.512195,0.555556,0.730458,0.96732,0.427007,0.527897,0.443182,0.444126,0.352761,0.507463,0.036458,0.515625,0.460526,0.64094,0.96732,0,0.634085,0.67451,0.556364,1,0.015748,0.481268,0.5131,0.734375,0.988024,0.544858,0.418421,0.450928,0.501416,0.425676,0.461111,0,0.610209,0.694805,0.731707,1,0.015686,0.31457,0.503268,0.655941,0.959538,0.049485,0.497121,0.591928,0.683301,0.989011,0.396956,0.282164,0.37822,0.542857,0.278195,0.364055,0.047817,0.257796,0.39441,0.624099,0.94,0.009698,0.149784,0.421444,0.682008,0.986,0.009615,0.533605,0.800664,0.793522,1,0.431559,0.656398,0.450928,0.503856,0.312369,0.531532,0,0.739927,0.834158,0.746356,1,0.013115,0.300195,0.424658,0.656452,0.940426,0.049485,0.497121,0.591928,0.683301,0.989011,3
0.465021,0.025532,0.304598,0.085106,0.240385,0.374126,0.106464,0.162304,0.096447,0.464115,0.036145,0.328671,0.201299,0.386861,0.189189,0.491018,0.516432,0.639241,0.15,0.279279,0.430285,0.221053,0.751724,0.285714,0.380137,0.217742,0.508671,0.007874,0.400576,0.529412,0.900391,0.964072,0.012422,0.588972,0.640625,0.621103,0.986486,0.131818,0.594512,0.533333,0.819407,1,0.288321,0.761803,0.241477,0.518625,0.171779,0.513433,0.036458,0.465625,0.394737,0.714765,1,0.012422,0.636591,0.594118,0.461818,0.988372,0.007874,0.409222,0.648472,0.90625,0.964072,0.7593,0.392105,0.254642,0.617564,0.280405,0.286111,0.003175,0.568445,0.621212,0.660569,0.992806,0.105882,0.453642,0.605664,0.772277,1,0.014433,0.232246,0.467862,0.834933,0.971429,0.279859,0.266082,0.507026,0.371429,0.330827,0.290323,0.199584,0.310811,0.465839,0.874356,0.991,0.033405,0.104526,0.487261,0.832636,0.965,0.019231,0.435845,0.614618,0.522267,1,0.598859,0.623223,0.254642,0.501285,0.199161,0.36036,0.004762,0.684982,0.735149,0.574344,0.983784,0.098361,0.434698,0.519303,0.770968,1,0.014433,0.232246,0.467862,0.834933,0.971429,3
0.292181,0,0.275862,0.505319,0.682692,0.248252,0.228137,0.314136,0.360406,0.511962,0,0.335664,0.311688,0.262774,0.324324,0.215569,0.169014,0.379747,0,0.216216,0.07946,0.573684,0.388506,0.367347,0.59589,0.419355,0.442197,0.137795,0.731988,0.545455,0.744141,0.928144,0.031056,0.278195,0.647321,0.817746,0.891892,0.1,0.442073,0.233333,0.385445,1,0.346715,0.373391,0.710227,0.34957,0.52454,0.558209,0.114583,0.428125,0.157895,0.553691,1,0.031056,0.218045,0.639216,0.458182,0.906977,0.137795,0.662824,0.615721,0.744141,0.928144,0.315098,0.5,0.612732,0.175637,0.405405,0.755556,0.031746,0.257541,0.705628,0.660569,0.942446,0.184314,0.596026,0.577342,0.492574,1,0.070103,0.447217,0.609865,0.723608,0.817582,0.334895,0.330409,0.400468,0.342857,0.270677,0.387097,0.123701,0.186071,0.258799,0.870237,0.917,0.051724,0.345905,0.404459,0.685146,0.774,0.105769,0.492872,0.571429,0.447368,1,0.231939,0.763033,0.612732,0.365039,0.27673,0.867868,0.047619,0.18315,0.806931,0.539359,0.87027,0.07541,0.454191,0.455791,0.687097,1,0.070103,0.447217,0.609865,0.723608,0.817582,3
0.345679,0.038298,0.517241,0.202128,0.442308,0.405594,0.144487,0.303665,0.279188,0.315789,0.204819,0.265734,0.318182,0.233577,0.248649,0.209581,0.230047,0.367089,0.716667,0.315315,0.472264,0.418421,0.526437,0.367347,0.582192,0.405914,0.367052,0.007874,0.596542,0.504456,0.646484,0.946108,0.046584,0.506266,0.633929,0.776978,0.986486,0.018182,0.54878,0.630556,0.733154,1,0.386861,0.523605,0.477273,0.378223,0.377301,0.585075,0.020833,0.49375,0.549342,0.667785,1,0.046584,0.506266,0.556863,0.538182,0.988372,0.007874,0.605187,0.617904,0.708984,0.964072,0.557987,0.226316,0.596817,0.254958,0.706081,0.475,0.047619,0.508121,0.595238,0.666667,0.992806,0.007843,0.307947,0.520697,0.628713,0.901734,0.020619,0.428023,0.663677,0.821497,0.986813,0.284543,0.165205,0.584309,0.342857,0.308271,0.18894,0.132017,0.267152,0.60766,0.76828,0.983,0.261853,0.548491,0.616773,0.855649,0.905,0.019231,0.250509,0.401993,0.536437,1,0.461977,0.488152,0.596817,0.251928,0.492662,0.540541,0.071429,0.666667,0.680693,0.641399,0.983784,0.006557,0.360624,0.483188,0.651613,1,0.020619,0.428023,0.663677,0.821497,0.986813,3
0.423868,0.085106,0.591954,0.297872,0.413462,0.370629,0.038023,0.209424,0.284264,0.492823,0.036145,0.20979,0.428571,0.459854,0.194595,0.155689,0.248826,0.316456,0.216667,0.18018,0.406297,0.539474,0.478161,0.278912,0.472603,0.344086,0.424855,0.007874,0.668588,0.575758,0.783203,1,0.015528,0.451128,0.5625,0.767386,0.882883,0.036364,0.521341,0.622222,0.61186,0.980392,0.237226,0.570815,0.53125,0.498567,0.248466,0.60597,0.041667,0.509375,0.549342,0.530201,0.980392,0.015528,0.443609,0.466667,0.549091,0.899225,0.007874,0.648415,0.689956,0.783203,1,0.597374,0.484211,0.33687,0.487252,0.314189,0.352778,0.003175,0.417633,0.573593,0.784553,0.944844,0.023529,0.496689,0.498911,0.542079,1,0.043299,0.399232,0.630792,0.723608,0.956044,0.357143,0.207602,0.476581,0,0.300752,0.276498,0.130977,0.485447,0.572464,0.784758,0.997,0.007543,0.188578,0.288747,0.82113,0.914,0.019231,0.338086,0.425249,0.483806,1,0.54943,0.611374,0.33687,0.508997,0.27044,0.36036,0.004762,0.582418,0.638614,0.723032,0.875676,0.029508,0.465887,0.536737,0.658065,1,0.043299,0.399232,0.630792,0.723608,0.956044,3
0.572016,0.119149,0.321839,0.223404,0.269231,0.195804,0,0.073298,0.634518,0.200957,0.168675,0,0.272727,0.306569,0.075676,0.413174,0.586854,0.968354,0,0.126126,0.061469,0.365789,0.616092,0.29932,0.363014,0.252688,0.878613,0.161417,1,0.668449,0.794922,1,0.037267,0.373434,0.495536,0.930456,0.810811,0.304545,0.417683,0.322222,0.331536,0.816993,0.240876,0.736052,0.315341,1,0.113497,0.498507,0.348958,0.403125,0.184211,0.167785,0.816993,0.037267,0.303258,0.382353,0.647273,0.837209,0.161417,1,0.818777,0.794922,1,0.713348,0.378947,0.3687,0.813031,0.493243,0.35,0.038095,0.408353,0.632035,0.847561,0.899281,0.160784,0.251656,0.366013,0.324257,1,0.340206,0.579655,0.729447,0.666027,0.969231,0.38993,0.283626,0.381733,0.4,0.315789,0.322581,0.288981,0.360707,0.732919,0.815654,0.875,0.060345,0.08944,0.4862,0.624477,0.653,0.125,0.254582,0.413621,0.248988,1,0.619772,0.495261,0.3687,0.619537,0.33543,0.423423,0.057143,0.369963,0.549505,0.638484,0.772973,0.134426,0.45809,0.429639,0.462903,1,0.340206,0.579655,0.729447,0.666027,0.969231,2
0,0.655319,0.149425,0.819149,0.490385,0.625874,0,0.136126,0.13198,0,0.614458,0.538462,0.5,0,0,0.155689,0.483568,0.322785,0,0,0.011994,0.376316,0.48046,0.486395,0.318493,0.403226,0.843931,0.19685,0.060519,0.385027,0.654297,1,0.074534,0.368421,0.305804,0.717026,0.77027,0.459091,0.606707,0.594444,0.48248,0.830065,0.390511,0.637339,0.326705,0.885387,0.285276,0.459701,0.526042,0.596875,0.506579,0.355705,0.830065,0.074534,0.368421,0.268627,0.534545,0.802326,0.19685,0.060519,0.471616,0.654297,1,0.47046,0.815789,0.193634,0.889518,0.141892,0.286111,0.07619,0.222738,0.24026,0.302846,0.877698,0.298039,0.374172,0.494553,0.589109,1,0.841237,0.754319,0.741405,0.783109,0.830769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240385,0.356415,0.5299,0.603239,1,0.714829,0.533175,0.193634,0.660668,0.199161,0.237237,0.114286,0.315018,0.403465,0.437318,0.859459,0.24918,0.34308,0.468244,0.593548,1,0.841237,0.754319,0.741405,0.783109,0.830769,5
0.156379,0.817021,0.109195,0.510638,0.365385,0.402098,0.144487,0.198953,0.096447,0.090909,0.228916,0.132867,0.376623,0.138686,0.621622,0.347305,0.178404,0.240506,0,0.171171,0.031484,0.392105,0.434483,0.530612,0.226027,0.680108,0.630058,0.224409,0.337176,0.545455,0.767578,0.772455,0.052795,0.305764,0.40625,0.455635,0.914414,0.163636,0.704268,0.683333,0.862534,1,0.507299,0.472103,0.454545,0.618911,0.782209,0.435821,0.1875,0.696875,0.611842,0.828859,1,0.052795,0.305764,0.205882,0.3,0.926357,0.224409,0.613833,0.751092,0.693359,0.772455,0.330416,0.628947,0.517241,0.308782,0.273649,0.844444,0.053968,0.192575,0.227273,0.107724,0.491607,0.145098,0.119205,0.535948,0.811881,0.890173,0.748454,1,0.904335,0.783109,1,0,0.450292,0.639344,0,0,0.543779,0,0,0,0,0,0.289871,0.352371,0.571125,0.904812,0.942,0.173077,0.238289,0.45515,0.497976,1,0.629278,0.350711,0.517241,0.167095,0.580713,0.411411,0.080952,0.223443,0.403465,0.285714,0.897297,0.186885,0.280702,0.276463,0.593548,0.838298,0.748454,1,0.904335,0.783109,1,5
0.234568,0.480851,0.431034,0.601064,0.182692,0.262238,0.21673,0,0.096447,0.272727,0,0.132867,0.37013,0.686131,0.308108,0.562874,0,0.240506,0,0.513514,0.032984,0.626316,0.505747,0.122449,0.808219,0.352151,0.33526,0.220472,0.489914,0.360071,0.923828,1,0.052795,0.533835,0.640625,0.561151,0.914414,0.163636,0.228659,0.605556,0.463612,0.627451,0.208029,0.418455,0.758523,0.272206,0.46319,0.656716,0.1875,0.209375,0.703947,0.332215,0.627451,0.052795,0.345865,0.231373,0.416364,0.926357,0.220472,0.489914,0.524017,0.923828,1,0.402626,0.757895,0.405836,0.623229,0.39527,0.452778,0.053968,0.276102,0.090909,0.589431,0.954436,0.145098,0.609272,0.51634,0.633663,1,0.385567,0.401152,0.715994,0.683301,0.793407,0.154567,0.109649,0.75644,0,0.285714,0.175115,0.862786,0.862786,0.898551,0.933059,0.943,0.650862,0.650862,0.661359,0.671548,0.66,0.173077,0.270876,0.378738,0.281377,1,0.539924,0.563981,0.405836,0.652956,0.406709,0.345345,0.080952,0.282051,0.383663,0.472303,0.897297,0.121311,0.495127,0.433375,0.754839,1,0.385567,0.401152,0.715994,0.683301,0.793407,5
0.102881,0,0.482759,0.404255,0.807692,0.118881,0,0.570681,0.639594,0.401914,0.301205,0.468531,0.162338,0.671533,0.135135,0.45509,0,0.265823,0.133333,0.153153,0.131934,0.873684,0,0.554422,0.15411,0.884409,0.075145,0.027559,0.685879,0.597148,0.796875,1,0.046584,0.320802,0.011161,0,0.621622,0.145455,0.670732,0.758333,0.768194,0.888889,0.525547,0.154506,0.863636,0.048711,0.858896,0.289552,0.166667,0.6625,0.5625,0.711409,0.888889,0.046584,0.320802,0.009804,0.236364,0.674419,0.027559,0.685879,0.731441,0.796875,1,0.218818,0.484211,0.612732,0.249292,0.277027,0.577778,0.047619,0.37355,0.374459,0.644309,1,0.027451,0.360927,0.586057,0.683168,0.953757,0.065979,0.435701,0.588939,0.596929,0.962637,0.717799,0.03655,0.251756,0.228571,0.699248,0.036866,0.035343,0.297297,0.504141,0.787848,0.975,0.588362,0.588362,0.589172,0.588912,0.563,0.067308,0.262729,0.307309,0.560729,1,0.106464,0.919431,0.612732,0.236504,0.15304,0.738739,0.071429,0.3663,0.304455,0.55102,1,0.022951,0.483431,0.562889,0.779032,0.965957,0.065979,0.435701,0.588939,0.596929,0.962637,1
0.621399,0,0.235632,0.255319,0.326923,0.118881,0.026616,0.109948,0.137056,0.492823,0.746988,0.622378,0.136364,0.846715,0.259459,0.407186,0.29108,0.132911,0.116667,0.369369,0.172414,0.607895,0.478161,0.193878,0.773973,0.354839,0.260116,0.051181,0.429395,0.532977,0.748047,0.916168,0.099379,0.761905,0.680804,0.805755,0.968468,0.022727,0.368902,0.441667,0.641509,1,0.226277,0.532189,0.596591,0.323782,0.377301,0.755224,0.026042,0.375,0.618421,0.577181,1,0.099379,0.674185,0.478431,0.44,0.972868,0.051181,0.429395,0.60917,0.748047,0.916168,0.520788,0.510526,0.453581,0.634561,0.435811,0.341667,0.101587,0.610209,0.512987,0.713415,0.983213,0.05098,0.221854,0.651416,0.660891,0.919075,0.010309,0.479846,0.64574,0.700576,1,0.866511,0,0.133489,0,0.62406,0,0.057173,0.242204,0.467909,0.712667,0.945,0,0,0,0,0,0.057692,0.541752,0.607973,0.746964,1,0.359316,0.744076,0.453581,0.565553,0.27044,0.456456,0.152381,0.739927,0.60396,0.650146,0.962162,0.042623,0.276803,0.506849,0.659677,0.940426,0.010309,0.479846,0.64574,0.700576,1,1
0.106996,0,0.304598,0.909574,0.634615,0.230769,0,0.136126,0.670051,0.755981,0.156627,0.181818,0.344156,0.386861,0,0.473054,0.122066,0.246835,0,0.117117,0.067466,0.776316,0.2,0.384354,0.510274,0.66129,0.089595,0.098425,0.521614,0.45098,0.742188,1,0.114907,0.413534,0.533482,0.352518,0.941441,0.05,0.789634,0.702778,0.884097,0.830065,0.328467,0.347639,0.758523,0.174785,0.619632,0.58806,0.057292,0.784375,0.634868,0.855705,0.830065,0.114907,0.413534,0.468627,0.258182,0.949612,0.098425,0.521614,0.552402,0.742188,1,0.28884,0.781579,0.448276,0.376771,0.324324,0.55,0.11746,0.415313,0.62987,0.680894,0.968825,0.203922,0.612583,0.577342,0.571782,1,0.02268,0.245681,0.409567,0.59501,0.914286,0.631148,0,0.368852,0,1,0,0.082121,0.204782,0.462733,0.732235,0.974,0,0,0,0,0,0.115385,0.395112,0.551495,0.589069,1,0.218631,0.92654,0.448276,0.298201,0.174004,0.720721,0.17619,0.432234,0.688119,0.335277,0.92973,0.213115,0.559454,0.547945,0.772581,1,0.02268,0.245681,0.409567,0.59501,0.914286,1
0.493827,0.093617,0.436782,0.287234,0.211538,0.531469,0.041825,0.115183,0.329949,0.416268,0.26506,0.153846,0.422078,0.474453,0.118919,0.389222,0.103286,0.411392,0,0.198198,0.091454,0.434211,0.645977,0.166667,0.592466,0.30914,0.384393,0.125984,0.714697,0.525847,0.810547,0.802395,0.02795,0.411028,0.450893,0.496403,0.95045,0.536364,0.487805,0.661111,0.706199,1,0.127737,0.72103,0.420455,0.366762,0.245399,0.698507,0.614583,0.78125,0.585526,0.671141,1,0.02795,0.35589,0.331373,0.367273,0.957364,0.125984,0.559078,0.59607,0.683594,0.802395,0.693654,0.465789,0.286472,0.787535,0.246622,0.347222,0.028571,0.329466,0.67316,0.778455,0.973621,0.207843,0.437086,0.459695,0.534653,1,0.220619,0.571977,0.581465,0.683301,0.927473,0.29274,0.190058,0.555035,0,0.330827,0.202765,0.406445,0.452183,0.517598,0.906282,0.946,0.117457,0.140086,0.173036,0.705021,0.707,0.096154,0.372709,0.606312,0.57085,1,0.634981,0.549763,0.286472,0.647815,0.199161,0.396396,0.042857,0.336996,0.688119,0.64723,0.940541,0.17377,0.536062,0.488169,0.617742,1,0.220619,0.571977,0.581465,0.683301,0.927473,1
0.658436,0,0.649425,0.398936,0.182692,0.097902,0.072243,0.146597,0.624365,0.449761,0.337349,0.398601,0.246753,0.416058,0.205405,0.113772,0.220657,0.240506,0,0.171171,0.112444,0.85,0.354023,0.061224,0.763699,0.604839,0,0.070866,0.409222,0.495544,0.777344,1,0.021739,0.746867,0.620536,0.901679,0.959459,0.118182,0.286585,0.5,0.415094,0.261438,0,0.437768,0.892045,0.077364,0.601227,0.764179,0.135417,0.296875,0.703947,0.395973,0.941176,0.021739,0.651629,0.415686,0.536364,0.77907,0.070866,0.409222,0.626638,0.794922,1,0.547046,0.407895,0.503979,0.586402,0.388514,0.422222,0.022222,0.450116,0.417749,0.628049,0.863309,0.105882,0.109272,0.474946,0.633663,0.83815,0.131959,0.564299,0.757848,0.846449,1,0.9274,0,0.0726,0,0.571429,0,0.029106,0.254678,0.595238,0.815654,0.991,0,0,0,0,0,0.076923,0.309572,0.456811,0.091093,1,0.414449,0.630332,0.503979,0.449871,0.262055,0.513514,0.033333,0.626374,0.524752,0.501458,0.691892,0.088525,0.237817,0.457036,0.664516,0.880851,0.131959,0.564299,0.757848,0.846449,1,1
0.26749,0,0.54023,0.579787,0.769231,0.178322,0,0.340314,0.553299,0.344498,0.783133,0.300699,0.233766,0.262774,0.156757,0.305389,0.239437,0.183544,0,0.126126,0.16042,0.739474,0.211494,0.414966,0.287671,0.561828,0.413295,0.082677,0.423631,0.622103,0.759766,1,0.037267,0.629073,0.524554,0.496403,0.900901,0.022727,0.466463,0.530556,0.67655,0.954248,0.364964,0.356223,0.71875,0.415473,0.51227,0.391045,0.026042,0.521875,0.453947,0.597315,0.954248,0.037267,0.591479,0.403922,0.274545,0.914729,0.082677,0.423631,0.762009,0.759766,1,0.424508,0.323684,0.64191,0.254958,0.736486,0.405556,0.269841,0.480278,0.554113,0.534553,0.947242,0.023529,0.423841,0.3878,0.534653,0.705202,0.05567,0.495202,0.786248,0.892514,1,0.627635,0,0.372365,0,0.661654,0,0.030146,0.233888,0.503106,0.686921,0.862,0,0,0,0,0,0.057692,0.476578,0.563123,0.88664,1,0.304183,0.64455,0.64191,0.29563,0.396226,0.702703,0.057143,0.641026,0.581683,0.393586,0.881081,0.019672,0.352827,0.470735,0.6,0.970213,0.05567,0.495202,0.786248,0.892514,1,1
0.329218,0.144681,0.522989,0.303191,0.653846,0.216783,0.041825,0.146597,0.28934,0.296651,0.277108,0.356643,0.181818,0.328467,0.367568,0.341317,0.211268,0.43038,0.383333,0.36036,0.217391,0.605263,0.34023,0.397959,0.472603,0.465054,0.358382,0.019685,0.461095,0.474153,0.701172,0.964072,0.118012,0.646617,0.671875,0.731415,1,0.095455,0.554878,0.630556,0.598383,0.928105,0.441606,0.396996,0.607955,0.421203,0.478528,0.474627,0.109375,0.596875,0.605263,0.577181,0.928105,0.118012,0.573935,0.490196,0.525455,1,0.019685,0.461095,0.593886,0.755859,0.964072,0.474836,0.378947,0.623342,0.294618,0.685811,0.491667,0.047619,0.491879,0.491342,0.583333,1,0.019608,0.493377,0.688453,0.878713,0.965318,0.018557,0.261036,0.629297,0.627639,0.962637,0.086651,0.714912,0.34192,0.171429,0.12782,0.447005,0.123701,0.880457,0.89441,0.907312,0.903,0.134698,0.294181,0.458599,0.677824,0.949,0.048077,0.105906,0.513289,0.718623,1,0.39924,0.542654,0.623342,0.213368,0.461216,0.567568,0.071429,0.615385,0.618812,0.612245,1,0.016393,0.430799,0.579078,0.833871,0.974468,0.018557,0.261036,0.629297,0.627639,0.962637,4
